ID,Name,Lat,Long,Origin,ICAO
10017,El Monte Airport,34.086101532,-118.03500366200001,EMT,KEMT
10062,Kee Field,37.600399017333984,-81.5593032836914,I16,KI16
10102,Stinson Municipal Airport,29.336999893188,-98.47109985351601,SSF,KSSF
10103,Sallisaw Municipal Airport,35.438201899999996,-94.80280304,JSV,KJSV
10104,Jasper County Airport-Bell Field,30.88570023,-94.03489685,JAS,KJAS
10105,El Dorado Springs Memorial Airport,37.8567008972168,-93.99909973144531,87K,K87K
10106,Marfa Municipal Airport,30.371098999999997,-104.017997,MRF,KMRF
10107,Alpine Casparis Municipal Airport,30.3841991425,-103.683998108,E38,KE38
10117,Cable Airport,34.1115989685,-117.68800354,CCB,KCCB
10121,Mount Sterling Montgomery County Airport,38.05810165,-83.979599,IOB,KIOB
10122,Elkhart Municipal Airport,41.7193984985,-86.00319671630001,EKI,KEKM
10123,Nappanee Municipal Airport,41.44620132446289,-85.93479919433594,C03,KC03
10128,Jim Hamilton L.B. Owens Airport,33.970500946,-80.9952011108,CUB,KCUB
10129,Grove Municipal Airport,36.60680008,-94.73860168,GMJ,KGMJ
10130,Mc Pherson Airport,38.35240173,-97.69129944,MPR,KMPR
10131,Donaldson Center Airport,34.7583007812,-82.3764038086,GYH,KGYH
10132,Perry Houston County Airport,32.51060104370117,-83.76730346679688,PXE,KPXE
